Onnett_id;Tienpit;Tienpitsel;Tie;Aosa;Aet;Ajr;Vuosi;Kk;Vakavuusko;Vakavuus;ELY;Elynimi;Vkpv;Ontyyppi;Ontyypsel;Onluokka;Onlksel;Osallkm;Nopraj;Taajmerk;Taajamasel;Pinta;Pintasel;Valoisuus;Valsel;Sää;Sääsel;Onnpaikka;Onnpaiksel;Liikvalot;Liikvalsel;Liittyvtie;Maakunta;Maakuntsel;Kunta;Kuntasel;Noplaji;Noplajisel;Nopsuunvas;Nopsuunoik;Taajama;Mo_mol;Mo_molsel;Toimluokka;Toimlksel;Kvl;Raskaskvl;Tienlev;X;Y;Tietyö;Päällyste;Päällsel;Lämpötila;Risteys;Risteyssel;Rautatie;Rautatsel;Muuliit;Muuliitsel;Katuosoite;Tietyyppi;Tietyypsel;Talvhoitlk;Talvhoitsel;Tienverkas;Tienverkse;Maankäyttö;Maankäytse;Valoohjaus;Valoohjsel;Lisäkaisty;Lisäkaisse;Solmutyyp;Solmutyyps;Liitluok;Liitlksel;Lähliittie;Suuntlkm;Toimenpide;Toimpidsel;Luovpvm;Valaisomis;Valomsel;Poikkileik;Poikleikse;Päällyslev;Päällystlk;Päällksel;Nakos150;Nakos300;Nakos460;Runkotie;Raskos
9221013;1;Väylävirasto;1;4;1405;1;2018;11;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Torstai;8;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;6;peräänajo-onnettomuus;4;100;0;E;1;paljas, kuiva;4;tie valaistu;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;234;377579;6676583;E;1;kestopäällyste;9;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ                              ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;97;70;0;ei
9194084;1;Väylävirasto;1;4;1451;1;2018;8;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Maanantai;2;kaistanvaihto oikealle;3;ohitusonnettomuus;2;80;0;E;1;paljas, kuiva;1;päivänvalo;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;234;377534;6676576;E;1;kestopäällyste;19;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE 1, 500 METRIÄ LEPPÄVAARASTA TURKUUN ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;97;70;0;ei
9220978;1;Väylävirasto;1;4;1698;1;2018;11;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Torstai;3;kaistanvaihto vasemmalle;3;ohitusonnettomuus;2;100;0;E;2;paljas, märkä;1;päivänvalo;2;pilvipouta;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;234;377293;6676522;E;1;kestopäällyste;7;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE 1                                   ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;97;70;0;on
9299103;1;Väylävirasto;1;4;1735;1;2018;12;2;Loukkaantumiseen johtanut;1;Uudenmaan ELY;Perjantai;8;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;6;peräänajo-onnettomuus;4;100;0;E;1;paljas, kuiva;4;tie valaistu;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;234;377257;6676514;E;1;kestopäällyste;-4;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ                              ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;97;70;0;ei
8896568;1;Väylävirasto;1;4;1773;2;2018;4;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Torstai;6;peräänajo jarruttavaan ajoneuvoon ;6;peräänajo-onnettomuus;2;100;0;E;2;paljas, märkä;1;päivänvalo;3;sumu;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;267;377226;6676491;E;1;kestopäällyste;4;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ                              ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;5;joukkoliikenteen kaista;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;1.1.1962;1;valtio omistaa;2;2 ajor;114;10;kovat asfaltit;100;97;70;0;ei
9299105;1;Väylävirasto;1;4;2667;2;2018;12;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Lauantai;81;suistuminen vasemmalle suoralla ;1;yksittäisonnettomuus;1;100;0;E;1;paljas, kuiva;4;tie valaistu;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;267;376340;6676439;E;1;kestopäällyste;-5;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ                              ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;3;lisäkaista kaikille;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;1.1.1962;1;valtio omistaa;2;2 ajor;114;10;kovat asfaltit;100;97;70;0;ei
8896579;1;Väylävirasto;1;4;2732;1;2018;4;2;Loukkaantumiseen johtanut;1;Uudenmaan ELY;Perjantai;6;peräänajo jarruttavaan ajoneuvoon ;6;peräänajo-onnettomuus;4;100;0;E;1;paljas, kuiva;1;päivänvalo;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;72451;2991;234;376267;6676460;E;1;kestopäällyste;18;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE 1                                   ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;97;70;0;ei
8773522;1;Väylävirasto;1;5;590;1;2018;1;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Torstai;7;muu peräänajo liikkuvaan  ajoneuvoon ;6;peräänajo-onnettomuus;2;100;0;E;-1;Ei arvoa;3;pimeä (valaisematon);-1;Ei arvoa;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;55456;2526;221;375042;6676324;E;1;kestopäällyste;-5;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;KEHÄ 2 X TURUNVÄYLÄ                     ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;on
8773424;1;Väylävirasto;1;5;724;1;2018;1;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Keskiviikko;6;peräänajo jarruttavaan ajoneuvoon ;6;peräänajo-onnettomuus;5;100;0;E;2;paljas, märkä;4;tie valaistu;2;pilvipouta;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;55456;2526;221;374922;6676265;E;1;kestopäällyste;4;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE 1                                   ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
8927225;1;Väylävirasto;1;5;1228;1;2018;5;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Perjantai;9;muu samat ajosuunnat, ei kääntymistä;13;muu onnettomuus;2;100;0;E;-1;Ei arvoa;1;päivänvalo;-1;Ei arvoa;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;55456;2526;221;374460;6676068;E;1;kestopäällyste;18;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;E18                                     ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;on
9190597;1;Väylävirasto;1;5;1310;1;2018;7;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Tiistai;6;peräänajo jarruttavaan ajoneuvoon ;6;peräänajo-onnettomuus;4;80;0;E;1;paljas, kuiva;1;päivänvalo;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;55456;2526;221;374383;6676041;E;1;kestopäällyste;25;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE1 -TURUNVÄYLÄ                        ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
8926948;1;Väylävirasto;1;5;3339;1;2018;5;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Maanantai;7;muu peräänajo liikkuvaan  ajoneuvoon ;6;peräänajo-onnettomuus;2;80;0;E;1;paljas, kuiva;1;päivänvalo;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;372491;6676333;E;1;kestopäällyste;20;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE 1 + TUOMARILAN LIITTYMÄ             ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
9220681;1;Väylävirasto;1;5;3365;1;2018;11;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Lauantai;80;suistuminen oikealle suoralla ;1;yksittäisonnettomuus;1;60;0;E;1;paljas, kuiva;4;tie valaistu;2;pilvipouta;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;372481;6676358;K;1;kestopäällyste;5;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TIE 1                                   ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
9015981;1;Väylävirasto;1;5;3629;2;2018;6;2;Loukkaantumiseen johtanut;1;Uudenmaan ELY;Lauantai;80;suistuminen oikealle suoralla ;13;muu onnettomuus;2;60;0;E;1;paljas, kuiva;1;päivänvalo;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;372290;6676529;K;1;kestopäällyste;20;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ ( TUOMARILA )                ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;2;keskustan ohikulku kaava-alueella;9;tieto puuttuu;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;1.1.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
9298905;1;Väylävirasto;1;5;4425;1;2018;12;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Keskiviikko;9;muu samat ajosuunnat, ei kääntymistä;13;muu onnettomuus;2;100;0;E;6;jäinen;4;tie valaistu;2;pilvipouta;1;ajorata;-1;Ei arvoa;;1;Uusimaa;235;Kauniainen;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;371657;6677013;E;1;kestopäällyste;-2;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ                              ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;on
9191375;1;Väylävirasto;1;5;4974;1;2018;7;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Keskiviikko;83;suistuminen vas. oikealle kääntyvässä kaarteessa;1;yksittäisonnettomuus;1;60;0;E;1;paljas, kuiva;1;päivänvalo;2;pilvipouta;1;ajorata;-1;Ei arvoa;;1;Uusimaa;235;Kauniainen;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;371172;6677265;K;1;kestopäällyste;14;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;VT 1                                    ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;30.6.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
8927546;1;Väylävirasto;1;5;5588;2;2018;5;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Tiistai;4;kylkikosketus ;3;ohitusonnettomuus;2;60;0;E;1;paljas, kuiva;1;päivänvalo;1;kirkas;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;370643;6677581;K;1;kestopäällyste;13;2;kärkikolmio;-1;Ei arvoa;-1;Ei arvoa;TIE 1                                   ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;1.1.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;on
8774005;1;Väylävirasto;1;5;5673;2;2018;1;0;Ei henkilövahinkoja;1;Uudenmaan ELY;Keskiviikko;80;suistuminen oikealle suoralla ;1;yksittäisonnettomuus;1;100;0;E;4;luminen;4;tie valaistu;5;lumisade;1;ajorata;-1;Ei arvoa;;1;Uusimaa;49;Espoo;1;tiekohtainen rajoitus;100;100;E;1;moottoritie;1;valtatie;33759;1783;221;370570;6677624;K;1;kestopäällyste;-5;0;linjaonnettomuus;-1;Ei arvoa;-1;Ei arvoa;TURUNVÄYLÄ                              ;1;yleinen tie;1;liukkaudentorjunta ilman toimenpideaikaa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;-1;Ei arvoa;;;1;rakentaminen;1.1.1962;1;valtio omistaa;2;2 ajor;104;10;kovat asfaltit;100;86;59;0;ei
