id,year,month,day_of_week,lon,lat,vehicle_mass,Seriousness,snowfall_1,snowfall_2,snowfall_3,snowfall_4,snowfall_5
6425462,2015,2,maanantai,22.17,60.48,1350.0,Ei henkilövahinkoja,1.680000066757202,0.0,0.7699999809265137,0.1400000005960464,
6425463,2014,7,sunnuntai,22.36,60.44,1165.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425466,2015,6,perjantai,22.24,60.43,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425467,2014,12,torstai,24.42,60.99,1520.0,Ei henkilövahinkoja,0.2100000083446502,2.0999999046325684,0.0700000002980232,0.4900000095367431,
6425470,2015,8,maanantai,25.73,61.0,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425471,2015,9,sunnuntai,25.63,60.95,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425473,2014,8,lauantai,25.66,60.99,915.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6425474,2014,5,perjantai,25.54,62.02,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6425475,2015,8,maanantai,24.05,61.26,1195.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425476,2015,12,lauantai,22.27,60.45,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425480,2014,9,perjantai,23.77,61.49,1140.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425481,2015,9,perjantai,25.3,61.73,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425482,2015,2,lauantai,21.62,63.09,,Ei henkilövahinkoja,0.2100000083446502,0.0,0.1400000005960464,,
6425485,2014,6,sunnuntai,27.27,61.69,1970.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6425486,2015,2,keskiviikko,27.77,64.23,,Ei henkilövahinkoja,0.4200000166893005,0.0,1.2600001096725464,0.0,
6425488,2014,5,maanantai,27.68,64.21,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425489,2014,5,keskiviikko,27.55,61.3,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425490,2015,1,torstai,26.44,61.42,,Ei henkilövahinkoja,2.93999981880188,0.0,5.25,1.820000171661377,0.1400000005960464
6425491,2014,9,maanantai,23.82,63.16,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6425542,2014,2,maanantai,25.06,60.23,1165.0,Ei henkilövahinkoja,0.0,1.680000066757202,0.0,0.0,
6425561,2014,1,keskiviikko,24.7,60.15,,Ei henkilövahinkoja,0.3499999940395355,0.0,0.0700000002980232,0.0,0.0
6425563,2014,1,torstai,24.8,60.22,,Ei henkilövahinkoja,0.3499999940395355,1.470000147819519,0.0,0.0,0.9099999666213988
6425564,2014,10,torstai,24.64,60.21,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6425565,2014,3,perjantai,24.72,60.17,,Ei henkilövahinkoja,1.3300000429153442,6.929999828338623,0.0,0.0,
6425566,2015,12,maanantai,24.83,60.19,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425567,2014,11,sunnuntai,24.87,60.2,1400.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425568,2015,3,lauantai,24.67,60.2,,Ei henkilövahinkoja,0.0,0.0,0.4199999868869781,0.0,
6425569,2015,3,keskiviikko,24.76,60.23,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425570,2014,11,tiistai,24.86,60.16,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425571,2015,3,tiistai,24.78,60.16,,Ei henkilövahinkoja,1.2600001096725464,0.0,0.0,0.4899999797344208,
6425572,2015,10,tiistai,25.1,60.49,1503.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425573,2014,9,perjantai,24.86,60.22,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425574,2015,4,keskiviikko,24.83,60.18,,Ei henkilövahinkoja,0.6299999952316284,0.0,0.0,0.0,0.0
6425575,2014,4,maanantai,24.82,60.22,1263.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425581,2015,9,maanantai,24.75,60.23,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425582,2015,10,tiistai,24.75,60.2,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425583,2015,3,keskiviikko,25.04,60.3,1151.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425585,2014,5,keskiviikko,24.81,60.22,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425586,2015,11,torstai,25.03,60.28,,Ei henkilövahinkoja,0.0,0.0,0.3499999940395355,0.0,
6425587,2015,7,perjantai,26.18,60.92,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6425588,2014,2,lauantai,22.19,60.48,,Ei henkilövahinkoja,1.540000081062317,2.240000009536743,1.6100000143051147,0.0,
6425589,2014,11,lauantai,26.75,60.87,,Ei henkilövahinkoja,0.2800000011920929,0.0,0.0,0.0,0.0700000002980232
6425602,2014,3,lauantai,24.94,60.16,1419.0,Ei henkilövahinkoja,0.699999988079071,0.0,0.7700000405311584,0.0,0.0
6425608,2015,1,sunnuntai,24.86,60.16,,Ei henkilövahinkoja,0.0,0.6299999952316284,0.6299999952316284,0.0,
6425609,2014,2,torstai,24.87,60.25,,Ei henkilövahinkoja,0.2100000083446502,0.6299999952316284,0.7000000476837158,0.0,
6425630,2015,1,torstai,24.96,60.2,1540.0,Ei henkilövahinkoja,0.2800000011920929,0.2100000083446502,6.019999980926514,1.8200000524520876,0.6299999952316284
6425631,2015,2,maanantai,25.18,60.21,7150.0,Ei henkilövahinkoja,2.0999999046325684,0.0,0.0,0.0,
6425641,2015,4,keskiviikko,24.97,60.19,,Ei henkilövahinkoja,0.8400000333786011,0.0,0.0,0.0,0.0
6425695,2015,11,keskiviikko,27.89,62.22,1555.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.5600000023841858,
6426163,2015,5,perjantai,23.89,60.06,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6430643,2014,9,perjantai,25.34,60.42,12690.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6430644,2015,2,torstai,30.35,62.34,1460.0,Ei henkilövahinkoja,3.500000238418579,0.0,0.0,0.0,
6430651,2015,1,lauantai,21.63,62.92,1700.0,Ei henkilövahinkoja,2.0999999046325684,0.0700000002980232,0.0,1.6100001335144043,
6430653,2015,5,sunnuntai,23.93,63.22,1687.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6430660,2014,11,perjantai,24.17,67.66,,Ei henkilövahinkoja,0.0,2.8000001907348637,0.0,0.0700000002980232,
6430778,2014,9,tiistai,29.96,62.09,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6431068,2015,2,maanantai,22.09,61.28,,Ei henkilövahinkoja,1.1200000047683716,0.0,0.6299999952316284,1.1900001764297483,
6431073,2015,3,tiistai,25.09,61.3,,Ei henkilövahinkoja,2.5900003910064697,0.0,0.0,0.4200000166893005,
6431077,2015,5,lauantai,25.18,61.41,1670.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6436620,2015,8,torstai,23.36,68.48,,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6463771,2015,1,maanantai,25.42,66.42,960.0,Ei henkilövahinkoja,0.0700000002980232,0.3499999940395355,0.0,0.2800000011920929,
6463951,2015,1,tiistai,28.26,65.39,1155.0,Ei henkilövahinkoja,3.920000076293945,1.190000057220459,0.0,5.879999160766602,
6463959,2014,1,keskiviikko,23.52,68.38,1355.0,Ei henkilövahinkoja,1.8900004625320437,1.540000081062317,0.0,0.0,0.0
6463960,2014,1,sunnuntai,27.69,68.68,,Ei henkilövahinkoja,0.2100000083446502,0.0,0.2100000083446502,0.4199999868869781,
6463967,2015,1,tiistai,29.32,64.85,,Ei henkilövahinkoja,3.920000553131104,1.3300002813339231,0.0,4.12999963760376,
6464202,2014,1,perjantai,28.02,66.69,1130.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6464243,2015,1,maanantai,25.69,66.49,1660.0,Ei henkilövahinkoja,0.0700000002980232,0.3499999940395355,0.0,0.2800000011920929,
6464244,2014,1,sunnuntai,25.73,66.5,,Ei henkilövahinkoja,0.1400000005960464,0.0,0.0,0.0,
6464257,2015,1,maanantai,25.69,66.5,1429.0,Ei henkilövahinkoja,0.0700000002980232,0.3499999940395355,0.0,0.2800000011920929,
6464259,2015,1,tiistai,25.48,65.01,2470.0,Ei henkilövahinkoja,6.509999752044678,2.1000001430511475,0.0,5.810000419616699,
6464278,2015,1,maanantai,25.84,66.54,3540.0,Ei henkilövahinkoja,0.0700000002980232,0.3499999940395355,0.0,0.2800000011920929,
6464301,2015,1,tiistai,27.31,64.49,1618.0,Ei henkilövahinkoja,4.760000705718994,1.190000057220459,0.0,4.12999963760376,
6464302,2015,1,tiistai,27.95,64.26,1640.0,Ei henkilövahinkoja,3.990000486373901,1.1200000047683716,0.0,3.919999599456787,
6464303,2014,12,tiistai,29.56,66.12,1670.0,Ei henkilövahinkoja,4.8299994468688965,0.9099999666213988,1.6100001335144043,0.0,0.0700000002980232
6464306,2014,1,perjantai,28.41,65.19,1410.0,Ei henkilövahinkoja,0.3499999940395355,0.0700000002980232,0.0,0.0,
6464652,2014,1,keskiviikko,25.76,66.52,1125.0,Ei henkilövahinkoja,1.4700002670288086,5.950000762939453,0.0,0.0,0.0
6464653,2014,1,maanantai,23.89,67.92,350.0,Ei henkilövahinkoja,3.920000314712525,0.0,0.0,0.0,
6464654,2014,1,keskiviikko,28.87,64.89,,Ei henkilövahinkoja,0.7699999809265137,3.290000438690185,0.0,0.0,0.0
6464655,2015,12,torstai,26.65,67.23,12200.0,Loukkaantumiseen johtanut,0.0,0.3499999940395355,4.690000057220459,1.6800001859664917,
6464790,2015,1,perjantai,25.68,64.58,1280.0,Ei henkilövahinkoja,4.340001106262207,0.2800000011920929,3.009999990463257,1.6100001335144043,0.2800000011920929
6464792,2015,1,tiistai,27.02,69.77,1276.0,Ei henkilövahinkoja,0.4200000166893005,0.3499999940395355,0.0,0.4900000095367431,
6464793,2014,12,sunnuntai,23.99,67.11,1780.0,Ei henkilövahinkoja,2.309999942779541,3.920000076293945,0.0,0.9800000190734864,
6464801,2014,1,lauantai,26.6,67.48,965.0,Ei henkilövahinkoja,1.260000228881836,0.0,0.0,0.0,
6464802,2014,3,torstai,24.09,67.59,1215.0,Loukkaantumiseen johtanut,0.9800000190734864,1.0500000715255735,4.130000591278076,0.0700000002980232,
6464803,2014,1,torstai,25.51,66.42,1135.0,Ei henkilövahinkoja,0.8399999737739563,0.8399999737739563,0.0,0.0,0.0
6464804,2014,1,torstai,26.26,66.7,12200.0,Ei henkilövahinkoja,0.5600000023841858,0.699999988079071,0.0,0.0,0.0
6464834,2015,1,perjantai,23.92,67.19,12670.0,Ei henkilövahinkoja,3.639999866485596,0.2100000083446502,0.8399999737739563,0.6299999952316284,0.1400000005960464
6465441,2015,1,lauantai,27.28,66.58,10150.0,Ei henkilövahinkoja,0.0,0.0,1.4000002145767212,1.820000171661377,
6465446,2014,1,torstai,28.55,66.05,1378.0,Ei henkilövahinkoja,0.1400000005960464,2.5899996757507324,0.0,0.0,0.0
6465447,2014,1,keskiviikko,29.13,66.17,350.0,Loukkaantumiseen johtanut,1.1200000047683716,6.299999713897705,0.0,0.0,0.0
6465465,2015,1,torstai,25.03,64.16,1690.0,Ei henkilövahinkoja,7.559999942779541,3.2900002002716064,3.150000095367432,0.2800000011920929,0.5600000023841858
6465523,2015,1,tiistai,28.27,64.14,1509.0,Ei henkilövahinkoja,3.640000104904175,1.190000057220459,0.0,3.920000076293945,
6465566,2015,1,keskiviikko,29.53,64.13,,Ei henkilövahinkoja,1.3300001621246338,0.699999988079071,0.0,4.410000324249268,
6465567,2014,1,torstai,25.73,66.5,1559.0,Ei henkilövahinkoja,0.3499999940395355,0.9099999666213988,0.0,0.0,0.0
6465568,2015,1,sunnuntai,27.42,68.42,1313.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,2.0299999713897705,
6465569,2014,1,torstai,26.21,62.27,1375.0,Ei henkilövahinkoja,0.0,0.9799999594688416,0.0,0.0,0.0
6465622,2014,1,lauantai,25.48,65.06,1253.0,Ei henkilövahinkoja,0.0,0.3499999940395355,0.0,0.4199999868869781,
6465643,2015,1,maanantai,29.15,66.3,2185.0,Ei henkilövahinkoja,0.0,0.0,0.0,1.7500001192092896,
6465725,2014,12,maanantai,29.06,62.7,1390.0,Ei henkilövahinkoja,1.470000147819519,0.4199999868869781,2.450000047683716,0.0,4.409999847412109
6465727,2014,12,lauantai,25.94,66.5,1250.0,Ei henkilövahinkoja,0.5600000023841858,0.0,0.5600000023841858,0.0,
6465735,2014,1,torstai,29.79,62.61,1490.0,Ei henkilövahinkoja,0.0700000002980232,1.2599999904632568,0.0,0.0,0.0
6465736,2014,1,perjantai,25.49,64.32,1138.0,Loukkaantumiseen johtanut,0.2800000011920929,0.2800000011920929,0.0,0.0,
6465737,2014,1,lauantai,25.99,62.1,1503.0,Loukkaantumiseen johtanut,0.4199999868869781,0.0700000002980232,0.0,0.0,
6465738,2014,1,torstai,24.3,61.67,12600.0,Ei henkilövahinkoja,0.0700000002980232,0.7699999809265137,0.0,0.0,0.1400000005960464
6465740,2015,1,tiistai,25.69,62.43,1400.0,Ei henkilövahinkoja,1.75,1.680000066757202,0.0,1.8900001049041748,
6465741,2014,1,lauantai,23.81,64.14,1815.0,Kuolemaan johtanut,0.0,0.0,0.0,0.0,
6465753,2015,1,maanantai,24.17,67.6,13930.0,Ei henkilövahinkoja,0.4899999797344208,1.190000057220459,0.0,0.0,
6465763,2015,1,torstai,25.47,63.97,13310.0,Ei henkilövahinkoja,8.119999885559082,3.8500008583068848,3.639999866485596,0.3499999940395355,0.6299999952316284
6466055,2014,1,tiistai,23.83,61.14,1505.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6466278,2014,12,keskiviikko,28.67,66.82,1760.0,Loukkaantumiseen johtanut,0.5600000023841858,3.849999666213989,0.0700000002980232,0.0,
6466422,2015,1,tiistai,25.67,62.14,1687.0,Loukkaantumiseen johtanut,1.75,1.9600000381469729,0.0,2.1700000762939453,
6466425,2014,1,perjantai,25.75,66.5,1170.0,Ei henkilövahinkoja,0.2100000083446502,0.0,0.0,0.0,
6466430,2014,1,torstai,29.32,61.8,,Ei henkilövahinkoja,0.0,3.150000095367432,0.0,0.0,0.0
6466431,2014,1,perjantai,24.61,65.84,1854.0,Ei henkilövahinkoja,0.3499999940395355,0.2100000083446502,0.0,0.0,
6466432,2014,1,maanantai,28.27,64.15,1791.0,Ei henkilövahinkoja,2.31000018119812,0.0,0.0,0.0,
6466433,2014,1,perjantai,28.04,64.37,1800.0,Ei henkilövahinkoja,0.3499999940395355,0.0,0.0,0.0,
6466434,2014,1,perjantai,28.14,66.74,1989.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6466435,2014,1,perjantai,28.52,66.91,930.0,Loukkaantumiseen johtanut,0.0,0.0,0.0,0.0,
6466436,2014,1,maanantai,27.61,62.64,1460.0,Ei henkilövahinkoja,1.7500001192092896,0.0,0.0,0.0,
6466437,2014,1,tiistai,23.41,61.24,1355.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6466438,2015,1,tiistai,29.83,62.59,1220.0,Loukkaantumiseen johtanut,2.1000001430511475,1.4000002145767212,0.0,2.6599998474121094,
6466464,2014,12,keskiviikko,28.46,65.67,1265.0,Ei henkilövahinkoja,0.0,4.899999618530273,0.0,0.2100000083446502,
6466567,2014,12,keskiviikko,24.17,65.84,1224.0,Ei henkilövahinkoja,0.0,5.810000896453857,0.0,0.0,
6466635,2014,12,keskiviikko,25.73,66.5,2015.0,Ei henkilövahinkoja,0.0,6.440000534057617,0.0,0.0,
6466636,2014,12,keskiviikko,24.91,67.48,1316.0,Ei henkilövahinkoja,0.0,4.060000419616699,0.0,0.0,
6466639,2014,1,lauantai,25.48,65.1,1160.0,Ei henkilövahinkoja,0.0,0.3499999940395355,0.0,0.4199999868869781,
6466640,2014,1,perjantai,29.75,62.6,1190.0,Loukkaantumiseen johtanut,0.5600000023841858,0.0,0.0,0.0,
6466641,2015,1,tiistai,25.55,65.03,1165.0,Ei henkilövahinkoja,6.509999752044678,2.1000001430511475,0.0,5.810000419616699,
6466643,2015,1,torstai,29.76,62.6,1096.0,Ei henkilövahinkoja,6.299999713897705,4.620001792907715,4.269999980926514,0.7699999809265137,2.1700000762939453
6466644,2015,1,torstai,27.21,63.55,1140.0,Ei henkilövahinkoja,8.260000228881836,5.110001087188721,5.039999961853027,0.6299999952316284,1.1200000047683716
6466646,2014,1,torstai,28.3,63.49,1351.0,Ei henkilövahinkoja,0.0,0.5600000023841858,0.0,0.0,0.0
6466647,2014,1,maanantai,27.15,62.3,1110.0,Ei henkilövahinkoja,1.0499999523162842,0.0,0.0,0.0,
6466648,2015,2,sunnuntai,24.93,63.61,1290.0,Loukkaantumiseen johtanut,0.2800000011920929,0.7699999809265137,0.0,0.0,
6466649,2014,12,keskiviikko,27.76,63.19,1240.0,Ei henkilövahinkoja,0.0,2.169999837875366,0.0,0.0,
6466650,2014,1,torstai,25.76,62.24,940.0,Ei henkilövahinkoja,0.0,0.8399999737739563,0.0,0.0,0.0
6466702,2015,1,maanantai,25.48,65.01,1540.0,Ei henkilövahinkoja,0.0,0.0,0.0,1.8899999856948853,
6466703,2015,1,tiistai,25.75,66.49,900.0,Ei henkilövahinkoja,2.6600000858306885,1.8900001049041748,0.0,5.110000133514404,
6466704,2014,1,perjantai,25.42,66.43,1660.0,Ei henkilövahinkoja,0.3499999940395355,0.0,0.0,0.0,
6466705,2014,1,maanantai,27.47,66.72,2190.0,Loukkaantumiseen johtanut,2.5199997425079346,0.0,0.0,0.0,
6466706,2014,1,sunnuntai,25.54,64.9,1573.0,Ei henkilövahinkoja,0.0700000002980232,0.0,0.2100000083446502,0.1400000005960464,
6466707,2014,1,sunnuntai,25.46,65.01,1941.0,Loukkaantumiseen johtanut,0.0700000002980232,0.0,0.2100000083446502,0.1400000005960464,
6466708,2015,1,keskiviikko,29.69,62.63,1546.0,Ei henkilövahinkoja,2.0300002098083496,0.0,0.0,3.1499998569488525,
6466710,2014,1,tiistai,23.11,60.38,1370.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6466711,2014,1,tiistai,23.12,60.39,1448.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,
6466712,2014,1,perjantai,24.39,61.0,1125.0,Ei henkilövahinkoja,1.6100000143051147,1.2600001096725464,0.0,0.0,
6466713,2015,12,keskiviikko,28.16,66.11,1350.0,Loukkaantumiseen johtanut,3.569999933242798,0.9100000262260436,0.1400000005960464,0.2100000083446502,0.4199999868869781
6466817,2015,1,tiistai,26.71,64.6,1120.0,Ei henkilövahinkoja,4.620000839233398,1.2600001096725464,0.0,3.920000314712525,
6466819,2015,1,tiistai,30.45,62.57,1615.0,Ei henkilövahinkoja,2.2400002479553223,1.4700000286102295,0.0,2.239999771118164,
6466820,2015,1,tiistai,25.24,62.85,1270.0,Ei henkilövahinkoja,1.8899999856948853,1.680000066757202,0.0,2.1000001430511475,
6466821,2015,1,tiistai,25.53,64.85,1300.0,Ei henkilövahinkoja,4.5500006675720215,1.680000066757202,0.0,4.690000534057617,
6466822,2014,11,torstai,23.76,67.43,9360.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.1400000005960464,
6466823,2014,12,maanantai,24.24,60.53,2083.0,Loukkaantumiseen johtanut,0.0700000002980232,0.0,1.680000066757202,1.1200000047683716,3.079999685287476
6466831,2014,1,maanantai,26.53,64.44,1470.0,Loukkaantumiseen johtanut,2.2400002479553223,0.0,0.2100000083446502,0.0,
6466832,2014,1,perjantai,24.9,60.68,1386.0,Ei henkilövahinkoja,1.46999990940094,0.9799999594688416,0.0,0.0,
6466833,2014,1,perjantai,25.11,65.64,1668.0,Loukkaantumiseen johtanut,0.3499999940395355,0.2100000083446502,0.0,0.0,
6466834,2014,1,lauantai,23.67,62.11,1395.0,Loukkaantumiseen johtanut,0.4899999797344208,0.9099999666213988,0.0,0.0,
6466835,2014,1,torstai,23.6,61.76,1545.0,Ei henkilövahinkoja,0.3499999940395355,0.4899999797344208,0.0,0.0,0.2100000083446502
6466836,2014,1,torstai,22.04,61.46,1310.0,Ei henkilövahinkoja,0.6299999952316284,0.2100000083446502,0.0,0.0,0.4200000166893005
6466862,2014,12,tiistai,27.81,64.24,1220.0,Loukkaantumiseen johtanut,3.710000276565552,1.1200000047683716,1.0499999523162842,0.0,0.1400000005960464
6467277,2014,12,sunnuntai,29.66,62.64,1040.0,Loukkaantumiseen johtanut,5.880000114440918,0.5600000023841858,0.0,0.0,
6467501,2014,1,keskiviikko,28.33,61.96,2460.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.0,0.0
6468294,2014,1,torstai,30.08,63.44,1300.0,Ei henkilövahinkoja,0.0700000002980232,0.0,0.0,0.0,0.0
6468297,2014,1,maanantai,23.37,60.76,1830.0,Ei henkilövahinkoja,0.8399999737739563,0.0,0.0,0.0,
6468298,2014,1,maanantai,21.5,62.77,1542.0,Ei henkilövahinkoja,0.1400000005960464,0.0,0.0,0.0,
6468299,2014,1,torstai,28.13,60.87,1420.0,Ei henkilövahinkoja,0.9799999594688416,4.550000190734863,0.0,0.0,0.0
6468300,2014,1,sunnuntai,24.73,60.75,,Ei henkilövahinkoja,0.0700000002980232,0.0,0.0,0.0,
6468302,2015,1,perjantai,27.73,62.99,905.0,Ei henkilövahinkoja,4.5500006675720215,3.150000095367432,0.2800000011920929,0.5600000023841858,0.699999988079071
6468303,2014,12,tiistai,25.93,66.32,1185.0,Ei henkilövahinkoja,3.290000438690185,3.920000076293945,0.3499999940395355,0.0,0.0
6468324,2014,1,torstai,24.85,60.83,1096.0,Ei henkilövahinkoja,0.0700000002980232,4.130000591278076,0.0,0.0,0.4900000095367431
6468362,2015,1,torstai,29.51,64.12,1470.0,Ei henkilövahinkoja,5.459999561309815,5.110001087188721,4.12999963760376,0.4199999868869781,3.2900006771087646
6468363,2014,12,maanantai,23.06,60.87,1810.0,Ei henkilövahinkoja,0.0,0.0,0.7699999809265137,0.6299999952316284,2.940000057220459
6468364,2015,1,keskiviikko,26.57,65.62,1960.0,Ei henkilövahinkoja,1.5399999618530271,0.2800000011920929,0.0,11.199999809265137,
6468365,2015,1,tiistai,26.0,64.81,1680.0,Ei henkilövahinkoja,4.760001182556152,1.4000000953674316,0.0,4.690000534057617,
6468366,2014,12,maanantai,29.28,62.64,1350.0,Ei henkilövahinkoja,1.4700000286102295,0.4899999797344208,2.450000047683716,0.0,4.199999809265137
6468367,2015,1,maanantai,30.35,63.27,10200.0,Ei henkilövahinkoja,0.0,0.0,0.0,3.150000095367432,
6468368,2014,12,sunnuntai,25.76,62.69,2270.0,Ei henkilövahinkoja,0.0,0.8399999737739563,0.0,0.0,
6468369,2015,1,keskiviikko,24.46,62.25,1480.0,Ei henkilövahinkoja,3.7800004482269287,0.0,0.0,1.8900001049041748,
6468370,2014,12,maanantai,28.53,64.1,1647.0,Ei henkilövahinkoja,3.150000095367432,0.6299999952316284,2.6600000858306885,0.0,4.970000267028809
6468371,2014,12,tiistai,24.09,66.81,1405.0,Ei henkilövahinkoja,1.1200000047683716,6.440000057220459,0.9099999666213988,0.0,0.0
6468372,2014,12,tiistai,28.08,64.07,1240.0,Ei henkilövahinkoja,3.850000143051148,1.1200000047683716,1.6800001859664917,0.0,0.2800000011920929
6468373,2015,1,lauantai,27.75,66.48,1545.0,Ei henkilövahinkoja,0.0,0.0,1.680000066757202,1.680000066757202,
6468374,2015,1,keskiviikko,23.59,61.28,1442.0,Ei henkilövahinkoja,2.169999837875366,0.0,0.4199999868869781,1.190000057220459,
6468375,2014,12,sunnuntai,25.39,62.52,600.0,Loukkaantumiseen johtanut,0.0,1.1899999380111694,0.0,0.0,
6468376,2015,1,keskiviikko,27.59,64.22,1775.0,Loukkaantumiseen johtanut,1.8899999856948853,0.0700000002980232,0.0,4.130000114440918,
6468377,2015,2,sunnuntai,27.44,64.12,1330.0,Ei henkilövahinkoja,0.0,0.0,0.0,0.1400000005960464,
6468378,2015,1,tiistai,24.43,60.61,1644.0,Ei henkilövahinkoja,0.2100000083446502,2.799999952316284,0.0,0.8399999737739563,
6468379,2014,12,maanantai,21.53,62.08,1885.0,Ei henkilövahinkoja,0.2100000083446502,0.0,0.0700000002980232,0.0,2.869999885559082
6468382,2014,12,lauantai,27.03,67.47,2060.0,Ei henkilövahinkoja,0.5600000023841858,0.0,0.3499999940395355,0.0,
6468383,2014,12,maanantai,27.78,63.48,1840.0,Ei henkilövahinkoja,2.660000324249268,0.7699999809265137,2.869999885559082,0.0,5.180000305175781
6468384,2014,12,maanantai,25.62,60.38,1280.0,Loukkaantumiseen johtanut,0.1400000005960464,0.0,1.8899999856948853,0.7699999809265137,2.169999837875366
6468412,2014,1,sunnuntai,28.46,62.84,1460.0,Ei henkilövahinkoja,0.0,0.4899999797344208,0.0,0.0,
6468413,2014,1,sunnuntai,25.42,66.78,16340.0,Ei henkilövahinkoja,0.3499999940395355,0.0,0.0,0.1400000005960464,
6468414,2014,1,sunnuntai,24.14,61.09,1260.0,Ei henkilövahinkoja,0.0700000002980232,0.0,0.0,0.0,
6468417,2014,1,perjantai,22.02,62.71,1084.0,Loukkaantumiseen johtanut,1.7500001192092896,3.920000553131104,0.0,0.0,
6468418,2014,1,perjantai,22.01,61.35,10100.0,Ei henkilövahinkoja,0.9800000786781312,2.1000001430511475,0.0,0.0,
6468419,2014,1,keskiviikko,25.52,64.88,1535.0,Ei henkilövahinkoja,0.7700000405311584,1.8200000524520876,0.0,0.0,0.0
6468420,2014,1,torstai,21.6,60.68,1306.0,Ei henkilövahinkoja,0.0,1.4000000953674316,0.0,0.0,2.240000009536743
6468421,2014,1,keskiviikko,28.9,65.07,,Ei henkilövahinkoja,0.9099999666213988,3.430000066757202,0.0,0.0,0.0
6468422,2014,1,perjantai,23.43,60.88,1281.0,Ei henkilövahinkoja,1.6100001335144043,1.8900002241134644,0.0,0.0,
6468423,2014,1,keskiviikko,28.14,62.39,1450.0,Ei henkilövahinkoja,0.0,0.0,0.0700000002980232,0.0,0.0
6468424,2014,1,perjantai,28.94,61.87,1381.0,Ei henkilövahinkoja,0.7699999809265137,0.2100000083446502,0.0,0.0,
6468458,2015,1,lauantai,27.4,66.72,1320.0,Ei henkilövahinkoja,0.0,0.0,1.540000081062317,1.680000066757202,
6468577,2015,1,keskiviikko,27.59,64.22,8100.0,Ei henkilövahinkoja,1.8899999856948853,0.0700000002980232,0.0,4.130000114440918,
6468659,2015,12,maanantai,27.43,66.71,1320.0,Loukkaantumiseen johtanut,0.0,1.0500000715255735,1.540000081062317,0.0700000002980232,
6468675,2015,1,maanantai,23.73,64.17,1595.0,Ei henkilövahinkoja,0.0700000002980232,1.3300001621246338,0.0,1.190000057220459,
6468836,2015,1,maanantai,27.74,64.22,1335.0,Ei henkilövahinkoja,0.0,0.2800000011920929,0.0,3.570000171661377,
6468837,2014,1,tiistai,25.68,66.49,1580.0,Ei henkilövahinkoja,5.390000820159912,0.0,0.0,0.0,
6468838,2014,1,tiistai,25.69,66.49,1482.0,Ei henkilövahinkoja,5.390000820159912,0.0,0.0,0.0,
6468839,2014,1,perjantai,24.27,67.55,1660.0,Ei henkilövahinkoja,0.9799999594688416,0.0,0.0,0.0,
6468840,2015,1,maanantai,25.47,64.99,1315.0,Ei henkilövahinkoja,0.0,0.0,0.0,1.8899999856948853,
